"Name","Location","Type","Namespace","Source","Reference Count","Offcut Ref Count"
"VM_ALOC2_OBJ_BC","0003823c","Instruction Label","Global","Imported","1","0"
"VM_ALOC2_OBJ_E8","00038268","Function","Global","User Defined","0","0"
"VM_ALOC2_OBJ_194","00038314","Instruction Label","Global","Imported","1","0"
"FUN_0003833c","0003833c","Function","Global","Default","1","0"
"note2pitch","00038350","Function","Global","Imported","0","0"
"VM_N2P_OBJ_2C","0003837c","Instruction Label","Global","Imported","1","0"
"note2pitch2","0003839c","Function","Global","Imported","0","0"
"SsPitchFromNote","00038404","Function","Global","User Defined","0","0"
"VM_N2P_OBJ_D0","00038420","Function","Global","Imported","3","0"
"VM_N2P_OBJ_114","00038464","Instruction Label","Global","Imported","1","0"
"VM_N2P_OBJ_11C","0003846c","Instruction Label","Global","Imported","1","0"
"VM_N2P_OBJ_168","000384b8","Instruction Label","Global","Imported","1","0"
"VM_N2P_OBJ_1B4","00038504","Instruction Label","Global","Imported","1","0"
"VM_N2P_OBJ_1CC","0003851c","Function","Global","User Defined","0","0"
"vmNoiseOn","00038530","Function","Global","Imported","0","0"
"FUN_0003859c","0003859c","Function","Global","Default","1","0"
"FUN_000385b4","000385b4","Function","Global","Default","2","0"
"FUN_0003865c","0003865c","Function","Global","Default","2","0"
"FUN_0003866c","0003866c","Function","Global","Default","3","0"
"VM_NO1_OBJ_150","00038680","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_190","000386c0","Instruction Label","Global","Imported","1","0"
"FUN_000386c4","000386c4","Function","Global","Default","1","0"
"VM_NO1_OBJ_1C4","000386f4","Function","Global","Imported","1","0"
"FUN_00038724","00038724","Function","Global","Default","2","0"
"VM_NO1_OBJ_204","00038734","Instruction Label","Global","Imported","1","0"
"FUN_00038744","00038744","Function","Global","Default","7","0"
"VM_NO1_OBJ_234","00038764","Function","Global","User Defined","0","0"
"FUN_00038784","00038784","Function","Global","Default","18","0"
"VM_NO1_OBJ_274","000387a4","Function","Global","Imported","2","0"
"VM_NO1_OBJ_2A4","000387d4","Function","Global","User Defined","0","0"
"VM_NO1_OBJ_2C8","000387f8","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_2CC","000387fc","Function","Global","User Defined","1","0"
"VM_NO1_OBJ_338","00038868","Instruction Label","Global","Imported","1","0"
"FUN_000388a4","000388a4","Function","Global","Default","1","0"
"FUN_000388c4","000388c4","Function","Global","Default","1","0"
"VM_NO1_OBJ_3A4","000388d4","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_3B0","000388e0","Function","Global","User Defined","0","0"
"VM_NO1_OBJ_3E8","00038918","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_434","00038964","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_454","00038984","Instruction Label","Global","Imported","1","0"
"FUN_000389b4","000389b4","Function","Global","Default","9","0"
"VM_NO1_OBJ_50C","00038a3c","Instruction Label","Global","Imported","1","0"
"VM_NO1_OBJ_53C","00038a6c","Function","Global","User Defined","0","0"
"vmNoiseOff","00038aa0","Function","Global","User Defined","0","0"
"FUN_00038ac4","00038ac4","Function","Global","Default","10","0"
"_SsVmKeyOnNow","00038ae0","Function","Global","User Defined","0","0"
"FUN_00038b44","00038b44","Function","Global","Default","1","0"
"FUN_00038b88","00038b88","Function","Global","Default","1","0"
"FUN_00038ba4","00038ba4","Function","Global","Default","16","0"
"FUN_00038bc4","00038bc4","Function","Global","Default","6","0"
"FUN_00038be4","00038be4","Function","Global","Default","14","0"
"FUN_00038c14","00038c14","Function","Global","Default","3","0"
"VM_NOWON_OBJ_140","00038c20","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_180","00038c60","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_1B4","00038c94","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_1F4","00038cd4","Instruction Label","Global","Imported","1","0"
"FUN_00038cf8","00038cf8","Function","Global","Default","1","0"
"VM_NOWON_OBJ_224","00038d04","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_264","00038d44","Instruction Label","Global","Imported","1","0"
"FUN_00038d48","00038d48","Function","Global","Default","1","0"
"VM_NOWON_OBJ_294","00038d74","Function","Global","User Defined","0","0"
"FUN_00038d80","00038d80","Function","Global","Default","1","0"
"FUN_00038d8c","00038d8c","Function","Global","Default","1","0"
"VM_NOWON_OBJ_2B8","00038d98","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_2BC","00038d9c","Function","Global","User Defined","1","0"
"FUN_00038db0","00038db0","Function","Global","Default","1","0"
"VM_NOWON_OBJ_328","00038e08","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_3B8","00038e98","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_3C4","00038ea4","Function","Global","User Defined","0","0"
"VM_NOWON_OBJ_40C","00038eec","Instruction Label","Global","Imported","1","0"
"VM_NOWON_OBJ_440","00038f20","Function","Global","User Defined","0","0"
"FUN_00038f40","00038f40","Function","Global","Default","1","0"
"FUN_00038f44","00038f44","Function","Global","Default","1","0"
"FUN_00038f6c","00038f6c","Function","Global","Default","10","0"
"FUN_00038f7c","00038f7c","Function","Global","Default","2","0"
"SpuSetNoiseClock","00038fb0","Function","Global","User Defined","0","0"
"S_SNC_OBJ_20","00038fd0","Instruction Label","Global","Imported","2","0"
"FUN_00039000","00039000","Function","Global","Default","0","0"
"FUN_00039008","00039008","Function","Global","Default","1","0"
"FUN_00039028","00039028","Function","Global","Default","8","0"
"FUN_0003904c","0003904c","Function","Global","Default","7","0"
"FUN_0003906c","0003906c","Function","Global","Default","1","0"
"FUN_00039090","00039090","Function","Global","Default","2","0"
"SSCLOSE_OBJ_0","000390e8","Function","Global","Imported","0","0"
"FUN_000390f8","000390f8","Function","Global","Default","1","0"
"FUN_00039110","00039110","Function","Global","Default","2","0"
"SSCLOSE_OBJ_7C","00039164","Instruction Label","Global","Imported","1","0"
"FUN_000391c8","000391c8","Function","Global","Default","5","0"
"SSCLOSE_OBJ_16C","00039254","Instruction Label","Global","Imported","1","0"
"SsSeqClose","00039264","Function","Global","Imported","0","0"
"SsSepClose","00039288","Function","Global","Imported","0","0"
"FUN_000392a0","000392a0","Function","Global","Default","1","0"
"FUN_000392b8","000392b8","Function","Global","Default","0","0"
"FUN_000392e8","000392e8","Function","Global","Default","1","0"
"FUN_00039304","00039304","Function","Global","Default","1","0"
"SsSepOpen","00039374","Function","Global","Imported","0","0"
"FUN_00039384","00039384","Function","Global","Default","1","0"
"SSOPENP_OBJ_48","000393bc","Instruction Label","Global","Imported","1","0"
"SSOPENP_OBJ_50","000393c4","Instruction Label","Global","Imported","1","0"
"SSOPENP_OBJ_58","000393cc","Instruction Label","Global","Imported","1","0"
"FUN_000393ec","000393ec","Function","Global","Default","1","0"
"FUN_00039484","00039484","Function","Global","Default","1","0"
"FUN_00039580","00039580","Function","Global","Default","3","0"
"FUN_00039590","00039590","Function","Global","Default","1","0"
"SSOPENP_OBJ_22C","000395a0","Instruction Label","Global","Imported","1","0"
"SSOPENP_OBJ_248","000395bc","Function","Global","User Defined","0","0"
"SSOPENP_OBJ_290","00039604","Instruction Label","Global","Imported","1","0"
"SSOPENP_OBJ_2C8","0003963c","Instruction Label","Global","Imported","1","0"
"SSOPENP_OBJ_2D0","00039644","Function","Global","User Defined","0","0"
"_SsContBankChange","00039674","Function","Global","Imported","0","0"
"_SsContDataEntry","000396f4","Function","Global","Imported","0","0"
"FUN_00039734","00039734","Function","Global","Default","1","0"
"FUN_0003979c","0003979c","Function","Global","Default","1","0"
"FUN_000397a4","000397a4","Function","Global","Default","3","0"
"CC_6_OBJ_C4","000397b8","Instruction Label","Global","Imported","2","0"
"CC_6_OBJ_12C","00039820","Instruction Label","Global","Imported","0","0"
"CC_6_OBJ_168","0003985c","Function","Global","Imported","5","0"
"CC_6_OBJ_178","0003986c","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_188","0003987c","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_1AC","000398a0","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_1B0","000398a4","Function","Global","User Defined","1","0"
"CC_6_OBJ_1BC","000398b0","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_1D4","000398c8","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_1E0","000398d4","Function","Global","User Defined","0","0"
"CC_6_OBJ_1E8","000398dc","Function","Global","User Defined","0","0"
"CC_6_OBJ_214","00039908","Instruction Label","Global","Imported","2","0"
"CC_6_OBJ_230","00039924","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_264","00039958","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_274","00039968","Function","Global","User Defined","0","0"
"FUN_00039994","00039994","Function","Global","Default","5","0"
"CC_6_OBJ_334","00039a28","Instruction Label","Global","Imported","1","0"
"CC_6_OBJ_340","00039a34","Function","Global","User Defined","0","0"
"CC_6_OBJ_34C","00039a40","Function","Global","User Defined","0","0"
"_SsContMainVol","00039a74","Function","Global","Imported","0","0"
"FUN_00039ac8","00039ac8","Function","Global","Default","1","0"
"_SsContPanpot","00039b44","Function","Global","Imported","0","0"
"FUN_00039b90","00039b90","Function","Global","Default","1","0"
"FUN_00039bb4","00039bb4","Function","Global","Default","8","0"
"_SsContExpression","00039c14","Function","Global","Imported","0","0"
"FUN_00039c64","00039c64","Function","Global","Default","2","0"
"FUN_00039ce8","00039ce8","Function","Global","Default","3","0"
"_SsContDamper","00039d04","Function","Global","Imported","0","0"
"FUN_00039d50","00039d50","Function","Global","Default","4","0"
"CC_64_OBJ_6C","00039d70","Instruction Label","Global","Imported","1","0"
"CC_64_OBJ_78","00039d7c","Function","Global","User Defined","0","0"
"FUN_00039da0","00039da0","Function","Global","Default","1","0"
"_SsContExternal","00039db4","Function","Global","Imported","0","0"
"FUN_00039e24","00039e24","Function","Global","Default","1","0"
"_SsContNrpn1","00039e44","Function","Global","Imported","0","0"
"FUN_00039e8c","00039e8c","Function","Global","Default","1","0"
"FUN_00039ea0","00039ea0","Function","Global","Default","1","0"
"CC_98_OBJ_98","00039edc","Instruction Label","Global","Imported","1","0"
"CC_98_OBJ_9C","00039ee0","Instruction Label","Global","Imported","1","0"
"CC_98_OBJ_CC","00039f10","Instruction Label","Global","Imported","2","0"
"CC_98_OBJ_D0","00039f14","Instruction Label","Global","Imported","1","0"
"_SsContNrpn2","00039f44","Function","Global","Imported","0","0"
"FUN_00039f60","00039f60","Function","Global","Default","3","0"
"FUN_00039f90","00039f90","Function","Global","Default","2","0"
"CC_99_OBJ_70","00039fb4","Instruction Label","Global","Imported","1","0"
"FUN_00039fc8","00039fc8","Function","Global","Default","3","0"
"CC_99_OBJ_90","00039fd4","Instruction Label","Global","Imported","1","0"
"CC_99_OBJ_AC","00039ff0","Instruction Label","Global","Imported","1","0"
"CC_99_OBJ_DC","0003a020","Instruction Label","Global","Imported","0","0"
"CC_99_OBJ_E4","0003a028","Instruction Label","Global","Imported","1","0"
"FUN_0003a02c","0003a02c","Function","Global","Default","1","0"
"CC_99_OBJ_FC","0003a040","Function","Global","User Defined","0","0"
"CC_99_OBJ_118","0003a05c","Function","Global","User Defined","0","0"
"CC_99_OBJ_124","0003a068","Function","Global","User Defined","0","0"
"_SsContRpn1","0003a084","Function","Global","Imported","0","0"
"FUN_0003a0bc","0003a0bc","Function","Global","Default","1","0"
"_SsContRpn2","0003a0f4","Function","Global","Imported","0","0"
"FUN_0003a148","0003a148","Function","Global","Default","1","0"
"_SsContResetAll","0003a164","Function","Global","Imported","0","0"
"FUN_0003a1ec","0003a1ec","Function","Global","Default","2","0"
"_SsSetNrpnVabAttr0","0003a224","Function","Global","Imported","0","0"
"FUN_0003a2a0","0003a2a0","Function","Global","Default","2","0"
"_SsSetNrpnVabAttr1","0003a2b4","Function","Global","Imported","0","0"
"DE_1_OBJ_88","0003a33c","Instruction Label","Global","Imported","0","0"
"DE_1_OBJ_98","0003a34c","Function","Global","User Defined","1","0"
"_SsSetNrpnVabAttr2","0003a374","Function","Global","Imported","0","0"
"FUN_0003a3d8","0003a3d8","Function","Global","Default","1","0"
"FUN_0003a3e0","0003a3e0","Function","Global","Default","3","0"
"_SsSetNrpnVabAttr3","0003a404","Function","Global","Imported","0","0"
"_SsSetNrpnVabAttr4","0003a494","Function","Global","Imported","0","0"
"FUN_0003a4c4","0003a4c4","Function","Global","Default","1","0"
"_SsUtResolveADSR","0003a544","Function","Global","User Defined","0","0"
"FUN_0003a558","0003a558","Function","Global","Default","6","0"
"_SsUtBuildADSR","0003a5a0","Function","Global","Imported","1","0"
"CCADSR_OBJ_98","0003a5dc","Instruction Label","Global","Imported","1","0"
"CCADSR_OBJ_AC","0003a5f0","Instruction Label","Global","Imported","1","0"
"FUN_0003a608","0003a608","Function","Global","Default","4","0"
"_SsSetNrpnVabAttr5","0003a644","Function","Global","Imported","0","0"
"FUN_0003a6dc","0003a6dc","Function","Global","Default","1","0"
"FUN_0003a6ec","0003a6ec","Function","Global","Default","1","0"
"_SsSetNrpnVabAttr6","0003a704","Function","Global","Imported","0","0"
"FUN_0003a71c","0003a71c","Function","Global","Default","2","0"
"FUN_0003a79c","0003a79c","Function","Global","Default","3","0"
"_SsSetNrpnVabAttr7","0003a7b4","Function","Global","Imported","0","0"
"FUN_0003a7e4","0003a7e4","Function","Global","Default","0","0"
"_SsSetNrpnVabAttr8","0003a864","Function","Global","Imported","0","0"
"FUN_0003a8ac","0003a8ac","Function","Global","Default","2","0"
"_SsSetNrpnVabAttr9","0003a914","Function","Global","Imported","0","0"
"FUN_0003a91c","0003a91c","Function","Global","Default","2","0"
"FUN_0003a948","0003a948","Function","Global","Default","1","0"
"FUN_0003a9a8","0003a9a8","Function","Global","Default","2","0"
"_SsSetNrpnVabAttr10","0003a9d4","Function","Global","Imported","0","0"
"FUN_0003aa6c","0003aa6c","Function","Global","Default","8","0"
"_SsSetNrpnVabAttr11","0003aa84","Function","Global","Imported","0","0"
"FUN_0003aac4","0003aac4","Function","Global","Default","2","0"
"FUN_0003aadc","0003aadc","Function","Global","Default","4","0"
"FUN_0003aafc","0003aafc","Function","Global","Default","2","0"
"FUN_0003ab18","0003ab18","Function","Global","Default","1","0"
"_SsSetNrpnVabAttr12","0003ab34","Function","Global","Imported","0","0"
"DE_12_OBJ_74","0003aba8","Instruction Label","Global","Imported","1","0"
"DE_12_OBJ_88","0003abbc","Function","Global","User Defined","1","0"
"FUN_0003ac08","0003ac08","Function","Global","Default","1","0"
"_SsSetNrpnVabAttr13","0003ac14","Function","Global","Imported","0","0"
"FUN_0003ac24","0003ac24","Function","Global","Default","2","0"
"FUN_0003ac38","0003ac38","Function","Global","Default","1","0"
"FUN_0003ac4c","0003ac4c","Function","Global","Default","2","0"
"FUN_0003ac7c","0003ac7c","Function","Global","Default","3","0"
"_SsSetNrpnVabAttr14","0003acb4","Function","Global","Imported","0","0"
"FUN_0003ace4","0003ace4","Function","Global","Default","1","0"
"FUN_0003acf4","0003acf4","Function","Global","Default","1","0"
"FUN_0003ad00","0003ad00","Function","Global","Default","1","0"
"FUN_0003ad4c","0003ad4c","Function","Global","Default","1","0"
"FUN_0003ad54","0003ad54","Function","Global","Default","0","0"
"_SsSetNrpnVabAttr16","0003ad84","Function","Global","Imported","0","0"
"FUN_0003adb4","0003adb4","Function","Global","Default","0","0"
"FUN_0003ade4","0003ade4","Function","Global","Default","0","0"
"FUN_0003ae14","0003ae14","Function","Global","Default","0","0"
"_SsSetPitchBend","0003ae44","Function","Global","Imported","0","0"
"FUN_0003ae64","0003ae64","Function","Global","Default","1","0"
"_SsSetControlChange","0003aef4","Function","Global","Imported","0","0"
"FUN_0003af18","0003af18","Function","Global","Default","2","0"
"FUN_0003af24","0003af24","Function","Global","Default","1","0"
"FUN_0003af48","0003af48","Function","Global","Default","2","0"
"MIDICC_OBJ_98","0003af8c","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_B0","0003afa4","Instruction Label","Global","Imported","1","0"
"FUN_0003afc4","0003afc4","Function","Global","Default","2","0"
"MIDICC_OBJ_DC","0003afd0","Instruction Label","Global","Imported","1","0"
"FUN_0003afe4","0003afe4","Function","Global","Default","3","0"
"MIDICC_OBJ_100","0003aff4","Function","Global","Imported","4","0"
"MIDICC_OBJ_110","0003b004","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_124","0003b018","Function","Global","Imported","3","0"
"MIDICC_OBJ_138","0003b02c","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_14C","0003b040","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_160","0003b054","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_174","0003b068","Instruction Label","Global","Imported","1","0"
"MIDICC_OBJ_188","0003b07c","Instruction Label","Global","Imported","1","0"
